traffic_signs_recognition,/home/vf/VF/vnncomp2023_benchmarks/benchmarks/traffic_signs_recognition/onnx/3_64_64_QConv_32_5_MP_2_BN_QConv_64_5_MP_2_BN_QConv_64_3_MP_2_BN_Dense_1024_BN_Dense_43_ep_30.onnx,/home/vf/VF/vnncomp2023_benchmarks/benchmarks/traffic_signs_recognition/vnnlib/model_64_idx_8258_eps_1.00000.vnnlib,52.281636138,run_instance_timeout,540.002000284
traffic_signs_recognition,/home/vf/VF/vnncomp2023_benchmarks/benchmarks/traffic_signs_recognition/onnx/3_64_64_QConv_32_5_MP_2_BN_QConv_64_5_MP_2_BN_QConv_64_3_MP_2_BN_Dense_1024_BN_Dense_43_ep_30.onnx,/home/vf/VF/vnncomp2023_benchmarks/benchmarks/traffic_signs_recognition/vnnlib/model_64_idx_8258_eps_3.00000.vnnlib,19.328009689,sat,11.136481450
traffic_signs_recognition,/home/vf/VF/vnncomp2023_benchmarks/benchmarks/traffic_signs_recognition/onnx/3_64_64_QConv_32_5_MP_2_BN_QConv_64_5_MP_2_BN_QConv_64_3_MP_2_BN_Dense_1024_BN_Dense_43_ep_30.onnx,/home/vf/VF/vnncomp2023_benchmarks/benchmarks/traffic_signs_recognition/vnnlib/model_64_idx_8258_eps_5.00000.vnnlib,18.938710998,sat,9.845497913
traffic_signs_recognition,/home/vf/VF/vnncomp2023_benchmarks/benchmarks/traffic_signs_recognition/onnx/3_64_64_QConv_32_5_MP_2_BN_QConv_64_5_MP_2_BN_QConv_64_3_MP_2_BN_Dense_1024_BN_Dense_43_ep_30.onnx,/home/vf/VF/vnncomp2023_benchmarks/benchmarks/traffic_signs_recognition/vnnlib/model_64_idx_8258_eps_10.00000.vnnlib,18.814998130,sat,9.480329464
traffic_signs_recognition,/home/vf/VF/vnncomp2023_benchmarks/benchmarks/traffic_signs_recognition/onnx/3_64_64_QConv_32_5_MP_2_BN_QConv_64_5_MP_2_BN_QConv_64_3_MP_2_BN_Dense_1024_BN_Dense_43_ep_30.onnx,/home/vf/VF/vnncomp2023_benchmarks/benchmarks/traffic_signs_recognition/vnnlib/model_64_idx_8258_eps_15.00000.vnnlib,17.706331368,sat,9.572339116
traffic_signs_recognition,/home/vf/VF/vnncomp2023_benchmarks/benchmarks/traffic_signs_recognition/onnx/3_64_64_QConv_32_5_MP_2_BN_QConv_64_5_MP_2_BN_QConv_64_3_MP_2_BN_Dense_1024_BN_Dense_43_ep_30.onnx,/home/vf/VF/vnncomp2023_benchmarks/benchmarks/traffic_signs_recognition/vnnlib/model_64_idx_11985_eps_1.00000.vnnlib,17.533696429,sat,8.855822936
traffic_signs_recognition,/home/vf/VF/vnncomp2023_benchmarks/benchmarks/traffic_signs_recognition/onnx/3_64_64_QConv_32_5_MP_2_BN_QConv_64_5_MP_2_BN_QConv_64_3_MP_2_BN_Dense_1024_BN_Dense_43_ep_30.onnx,/home/vf/VF/vnncomp2023_benchmarks/benchmarks/traffic_signs_recognition/vnnlib/model_64_idx_11985_eps_3.00000.vnnlib,17.460384358,sat,9.365495261
traffic_signs_recognition,/home/vf/VF/vnncomp2023_benchmarks/benchmarks/traffic_signs_recognition/onnx/3_64_64_QConv_32_5_MP_2_BN_QConv_64_5_MP_2_BN_QConv_64_3_MP_2_BN_Dense_1024_BN_Dense_43_ep_30.onnx,/home/vf/VF/vnncomp2023_benchmarks/benchmarks/traffic_signs_recognition/vnnlib/model_64_idx_11985_eps_5.00000.vnnlib,17.529064287,sat,8.925496347
traffic_signs_recognition,/home/vf/VF/vnncomp2023_benchmarks/benchmarks/traffic_signs_recognition/onnx/3_64_64_QConv_32_5_MP_2_BN_QConv_64_5_MP_2_BN_QConv_64_3_MP_2_BN_Dense_1024_BN_Dense_43_ep_30.onnx,/home/vf/VF/vnncomp2023_benchmarks/benchmarks/traffic_signs_recognition/vnnlib/model_64_idx_11985_eps_10.00000.vnnlib,18.074996683,sat,17.016346806
traffic_signs_recognition,/home/vf/VF/vnncomp2023_benchmarks/benchmarks/traffic_signs_recognition/onnx/3_64_64_QConv_32_5_MP_2_BN_QConv_64_5_MP_2_BN_QConv_64_3_MP_2_BN_Dense_1024_BN_Dense_43_ep_30.onnx,/home/vf/VF/vnncomp2023_benchmarks/benchmarks/traffic_signs_recognition/vnnlib/model_64_idx_11985_eps_15.00000.vnnlib,17.576023642,sat,8.997252323
traffic_signs_recognition,/home/vf/VF/vnncomp2023_benchmarks/benchmarks/test/test_nano.onnx,/home/vf/VF/vnncomp2023_benchmarks/benchmarks/test/test_nano.vnnlib,13.251452739,unsat,6.135465521
